"fname","label","percentage"
"clip_a6e9b557c.wav","2","0.437158549875588"
"clip_86a89b754.wav","16","0.2459236784934272"
"clip_233035b37.wav","8","0.48163434271964706"
"clip_5b73f0b26.wav","3","0.31741480907910335"
"clip_122f4c368.wav","20","0.32551309097351105"
"clip_bd79ac590.wav","20","0.3924702157245474"
"clip_02d29c0e0.wav","4","0.41523366068833634"
"clip_6b92a2264.wav","21","0.49898893581035725"
"clip_3a39d4681.wav","2","0.3368356887538069"
"clip_0d992ca28.wav","22","0.22782538332828192"
"clip_ba02a0874.wav","30","0.35259567967051075"
"clip_abc3a940b.wav","29","0.43188547026981616"
"clip_73979a539.wav","16","0.26704483160508125"
"clip_d328609dc.wav","16","0.26704483160508125"
"clip_b16bb8272.wav","24","0.3717791725746556"
"clip_5a54fb153.wav","12","0.4239191732674988"
"clip_fcc373fed.wav","0","0.4854679805663626"
"clip_dd29c06ce.wav","1","0.1973996397951542"
"clip_e58bdd333.wav","1","0.39709624640850083"
"clip_be4086e1d.wav","5","0.3992669043230316"
"clip_7f2c4eed7.wav","7","0.20701726586411157"
"clip_75ae7c36f.wav","7","0.34150912682471557"
"clip_17a0d6d02.wav","24","0.27081380336239635"
"clip_195488494.wav","22","0.2703498995496999"
"clip_35fde84c9.wav","1","0.37979317803277524"
"clip_5f19e50dc.wav","20","0.36674395845320307"
"clip_1dd4935ef.wav","1","0.30251372124997916"
"clip_bb511784b.wav","3","0.2581377620449672"
"clip_93540c0b3.wav","25","0.2819741969170967"
"clip_ba51906ff.wav","27","0.4647581052154652"
"clip_cfdc43857.wav","1","0.2162367582357119"
"clip_ecbd6a5e6.wav","9","0.4769179551124352"
"clip_0eadc9bb8.wav","18","0.48955863366718866"
"clip_b1ddc577b.wav","30","0.38859314681252644"
"clip_c3a52b124.wav","1","0.27753032690777707"
"clip_86311bd8b.wav","1","0.41144374264224814"
"clip_b83322e6f.wav","30","0.2872967602240036"
"clip_79beebb83.wav","21","0.211788947374446"
"clip_6cacc569d.wav","20","0.22789334503598804"
"clip_76332fc58.wav","20","0.22789334503598804"
"clip_57b5c39ff.wav","14","0.39700224513934823"
"clip_0a18f4e3c.wav","1","0.29023610070414246"
"clip_31fdecb4e.wav","20","0.40934817894567016"
"clip_ca0e7ae9d.wav","7","0.3417434586246119"
"clip_f514d6e54.wav","30","0.35826867269122176"
"clip_e11682cff.wav","0","0.24001521190747974"
"clip_a5d22941b.wav","19","0.49407421418643566"
"clip_aaf280152.wav","7","0.44937430313203514"
"clip_0dd52271d.wav","10","0.23961869077342465"
"clip_ccac8d450.wav","1","0.25384104372843597"
"clip_3e14dbcc8.wav","2","0.3705940113139888"
"clip_ad8ba47f0.wav","7","0.368780791771885"
"clip_8bf086d9c.wav","16","0.19630445673312302"
"clip_b696453fa.wav","10","0.44697012578974343"
"clip_4f5ac2d28.wav","16","0.21246113316523127"
"clip_e0f3a6c08.wav","1","0.45026937698419306"
"clip_f3de1c364.wav","7","0.3127895216003185"
"clip_bc99d7006.wav","0","0.2502758822445345"
"clip_7903399a0.wav","0","0.2363006561217754"
"clip_b91727f4b.wav","0","0.2363006561217754"
"clip_617921ad4.wav","9","0.26247823408787463"
"clip_ca1914812.wav","7","0.4176844676433141"
"clip_68f128e0b.wav","1","0.43219655019977343"
"clip_e6537b77b.wav","20","0.4437346145503138"
"clip_3fdbb7430.wav","1","0.28512135737594607"
"clip_243985e73.wav","16","0.45286412938494364"
"clip_47b2278bb.wav","28","0.47876675196642215"
"clip_40686e1e7.wav","16","0.45286412938494364"
"clip_6ff8ea565.wav","1","0.39421226755517447"
"clip_bc74b249a.wav","25","0.4556532661502687"
"clip_ef7344c36.wav","21","0.34830441003400686"
"clip_5f7cef84b.wav","15","0.2412634135517921"
"clip_0fe1ea732.wav","1","0.4044859593682956"
"clip_f62f6c8a4.wav","3","0.4365319713926222"
"clip_834a36bba.wav","15","0.46807168778595537"
"clip_151753292.wav","16","0.329917404648287"
"clip_24742db42.wav","7","0.4706602808945464"
"clip_b9d392469.wav","0","0.44363348646077927"
"clip_5e43f1516.wav","20","0.27448979482112124"
"clip_790996fc7.wav","10","0.42170868905725784"
"clip_bb518c95f.wav","20","0.29032468724946836"
"clip_95492db79.wav","16","0.4247884585437359"
"clip_142e7ff1b.wav","20","0.39255649876791376"
"clip_bcde09bb1.wav","5","0.2960978413069632"
"clip_d5fae49dc.wav","8","0.4039723731005653"
"clip_5694126a1.wav","9","0.3284242383658615"
"clip_670b5ee2b.wav","15","0.4327855367058537"
"clip_d6bdbaba4.wav","20","0.4884643258074306"
"clip_28b39b1db.wav","20","0.28643888715828975"
"clip_2840ee1c2.wav","6","0.42572123380661964"
"clip_abba56ffd.wav","0","0.4104453593788759"
"clip_33e35e0c5.wav","3","0.37308231799311303"
"clip_f2c9bccae.wav","1","0.20301594842332277"
"clip_1e47cc240.wav","16","0.41847720844339586"
"clip_595f01d5a.wav","3","0.4423145892853668"
"clip_a9991de6c.wav","29","0.49655130186486424"
"clip_3da1f9382.wav","21","0.3562272147010171"
"clip_19a6e295f.wav","16","0.4266210661272987"
"clip_0301087e7.wav","24","0.32845869324677196"
"clip_d4d93d683.wav","27","0.4408881761471608"
"clip_449379eb6.wav","24","0.3414521360959874"
"clip_3405ed2d1.wav","6","0.40582275471274826"
"clip_998a635ac.wav","20","0.32123726213687354"
"clip_e18943cba.wav","1","0.23609223942225024"
"clip_8266c9697.wav","21","0.4743026348584415"
"clip_e1b3a26e3.wav","22","0.2263672368241672"
"clip_17f09475d.wav","3","0.3543769695213191"
"clip_73372564c.wav","11","0.4234125081321929"
"clip_ea1f792df.wav","19","0.43334061014926956"
"clip_734b0efaf.wav","20","0.42037498573622256"
"clip_fdc86d145.wav","1","0.4741954447053674"
"clip_9cb491910.wav","20","0.4142865260867075"
"clip_79338c3c3.wav","22","0.43206055393340365"
"clip_0bf9dd6f6.wav","20","0.2754097010113569"
"clip_d696a52d2.wav","27","0.4298010590126795"
"clip_7cd96e3fb.wav","15","0.3954265730769622"
"clip_1e1f120b5.wav","25","0.39714869989060536"
"clip_732bf657f.wav","14","0.4628172850589925"
"clip_48f503e66.wav","20","0.49355618147559827"
"clip_dea45ac5e.wav","6","0.3649288682392816"
"clip_5675177ee.wav","16","0.35769282135108804"
"clip_eb7ee2042.wav","7","0.37949430042109467"
"clip_55b34cb73.wav","16","0.35769282135108804"
"clip_53b0a3e85.wav","22","0.2131363162355415"
"clip_9ce7d0b17.wav","1","0.48783259537628165"
"clip_f034d004a.wav","10","0.40949411128759605"
"clip_835f6491f.wav","4","0.40963394275450854"
"clip_c524e0323.wav","1","0.34282695588707945"
"clip_4b3e3897e.wav","9","0.49885713641746643"
"clip_c7e71f11d.wav","16","0.20419394301672725"
"clip_d48af7693.wav","18","0.3750051909350696"
"clip_73840bf68.wav","22","0.355051334039094"
"clip_794f50d4c.wav","1","0.26196876728839347"
"clip_59138276e.wav","21","0.42095930351350735"
"clip_c6095a186.wav","0","0.33166176726664365"
"clip_e51919c60.wav","1","0.3371301457872536"
"clip_5d38aaaa3.wav","16","0.4798661052851153"
"clip_20e6ff523.wav","28","0.48841774444043823"
"clip_e3ee86a80.wav","1","0.4447446193478747"
"clip_8b1194958.wav","1","0.45349090378056134"
"clip_7751e5036.wav","7","0.35704340275851687"
"clip_94bd4d804.wav","2","0.489284418789929"
"clip_155ac855b.wav","6","0.3832259463143642"
"clip_e2d8864cb.wav","15","0.49016899189453667"
"clip_196effde7.wav","0","0.17527145852570009"
"clip_a5c4a1ecf.wav","0","0.2918619391756165"
"clip_3ef1dd51f.wav","29","0.29455780141683996"
"clip_0f66d34f0.wav","21","0.44198779641688546"
"clip_96a7e7eb7.wav","22","0.21595447356794287"
"clip_fc53bcb3a.wav","16","0.2729151126585658"
"clip_c1e47696d.wav","27","0.23070164531392653"
"clip_89f4a2ee4.wav","0","0.48842426556439106"
"clip_27dc7a01d.wav","7","0.36985476394036365"
"clip_c9cc380a9.wav","0","0.4095046555717986"
"clip_3443c4232.wav","6","0.29666618346698653"
"clip_f86330ca7.wav","30","0.47081291689062227"
"clip_a3c7bfa49.wav","8","0.43604349774180745"
"clip_be65c50bc.wav","14","0.42236594881003303"
"clip_48c07c86c.wav","15","0.3925164431092357"
"clip_8459fb98b.wav","17","0.4700683870720753"
"clip_35e726bae.wav","6","0.3689973246782439"
"clip_71c06e339.wav","7","0.285420754623557"
"clip_edac911ca.wav","9","0.2465730715029268"
"clip_62f2e5ed2.wav","22","0.22196756986129795"
"clip_c41fac72e.wav","2","0.3414927613705781"
"clip_fa41a5ba3.wav","22","0.49874106759618836"
"clip_2673354f8.wav","2","0.30522514654856425"
"clip_25d5fd3f8.wav","24","0.4929418405741057"
"clip_5d502a454.wav","20","0.32823667929575934"
"clip_104c6cecc.wav","15","0.3734931360869137"
"clip_3423406a2.wav","1","0.28418927124350385"
"clip_5c99c621b.wav","16","0.19750560871074194"
"clip_3fd7bb44d.wav","6","0.3600775919325779"
"clip_d0eea616f.wav","25","0.270914998819753"
"clip_d9562710d.wav","0","0.16562344306203247"
"clip_0771940ad.wav","0","0.48732517349210996"
"clip_16c5e2cf8.wav","2","0.3408599960085386"
"clip_55f58848e.wav","29","0.3726717740686336"
"clip_8298a64fc.wav","9","0.2706837320188782"
"clip_218a74d33.wav","6","0.346856348386223"
"clip_be99240ae.wav","9","0.2706837320188782"
"clip_212c49ac0.wav","29","0.2198333182762171"
"clip_206e8f115.wav","9","0.3447270953368428"
"clip_63ccd7f72.wav","20","0.39189656996922284"
"clip_c53f80738.wav","3","0.3983920917413085"
"clip_358a6105c.wav","7","0.3198173870033999"
"clip_ff6de5ff7.wav","1","0.32543091408579666"
"clip_f01ae9c5d.wav","22","0.4164924615269213"
"clip_0831799e7.wav","0","0.2483125899686413"
"clip_c441e8933.wav","0","0.2483125899686413"
"clip_b4a51ad59.wav","7","0.36077992140038345"
"clip_069c628e6.wav","19","0.44874947365904966"
"clip_8b38baf87.wav","20","0.43825221166165285"
"clip_8498caeb7.wav","24","0.4370941425075342"
"clip_0e4352de0.wav","0","0.35266251796661935"
"clip_cceb712cf.wav","0","0.3755339658739922"
"clip_e1f7b7080.wav","16","0.4544060942883703"
"clip_b98f76399.wav","1","0.2385580356853347"
"clip_8b9ccc666.wav","7","0.4448399553713974"
"clip_501c668d3.wav","16","0.32436465518050334"
"clip_16d9b74c6.wav","7","0.21465202323003876"
"clip_0d8b2ca30.wav","20","0.4251597012886089"
"clip_45586a2b7.wav","7","0.4695730612564411"
"clip_e46eb0bb6.wav","16","0.3351353795421864"
"clip_cf5323450.wav","25","0.2975536936837992"
"clip_b2d2fab7c.wav","14","0.4422399327273183"
"clip_064a8bffd.wav","2","0.48684265398563686"
"clip_982b332cc.wav","21","0.44343637411593007"
"clip_554de4362.wav","16","0.45864532817194376"
"clip_ffd3d517a.wav","14","0.46964897284245544"
"clip_50bd121ca.wav","20","0.3708888858407885"
"clip_217ed778e.wav","22","0.34944553176926296"
"clip_0e9a464eb.wav","22","0.2183101705798743"
"clip_9de044647.wav","7","0.4067860346772805"
"clip_2906e86a4.wav","10","0.4155069890057902"
"clip_81bf8695f.wav","29","0.3368850014053242"
"clip_2d8172e17.wav","20","0.36224318521275184"
"clip_e30b3957e.wav","16","0.43960584327025426"
"clip_8e238dbb6.wav","15","0.3959246693055611"
"clip_7b4b712d4.wav","20","0.42179798085872094"
"clip_3c090b93e.wav","8","0.4759065898701485"
"clip_6bb05881f.wav","20","0.4932761992660177"
"clip_5caa14b3a.wav","1","0.46206127275534914"
"clip_2318f8179.wav","6","0.4468154187635323"
"clip_f2d629e2c.wav","2","0.4008120071879511"
"clip_a78ae529f.wav","16","0.45301067003770673"
"clip_4229f79b7.wav","24","0.2741042112145252"
"clip_d43e47f13.wav","7","0.36817742254959707"
"clip_89336754f.wav","9","0.43002122643840535"
"clip_ef7011bd1.wav","3","0.3659807155068885"
"clip_aacf6cd43.wav","1","0.4824920861784582"
"clip_4ac9970bd.wav","0","0.2446962259231044"
"clip_92b0b2407.wav","0","0.2446962259231044"
"clip_d7d536711.wav","29","0.4141042301311338"
"clip_747fbad41.wav","1","0.3768081360369744"
"clip_050ec2e42.wav","20","0.19354978802940753"
"clip_96090f862.wav","28","0.4986887503202493"
"clip_0dfb44d6e.wav","27","0.34157687674855386"
"clip_203750a91.wav","3","0.38663913053719645"
"clip_88dd71342.wav","27","0.24517432299363287"
"clip_8c06e3081.wav","14","0.2981079140630185"
"clip_7bde2ef9e.wav","14","0.2998614118167085"
"clip_279549e5c.wav","29","0.4496663522657871"
"clip_43c4faddd.wav","7","0.2963000244372004"
"clip_463da8729.wav","14","0.39010829078217835"
"clip_ff3183f0f.wav","5","0.42200760929930514"
"clip_49c5e784c.wav","1","0.4432203279896554"
"clip_3d97a35b5.wav","16","0.4242360456654537"
"clip_8e55f7a8b.wav","16","0.4242360456654537"
"clip_4bbcc4b71.wav","20","0.3547052808768793"
"clip_9ca05a023.wav","9","0.3790412737955827"
"clip_2a3bfbcda.wav","1","0.40622080917747827"
"clip_0c10fccb6.wav","9","0.46513012220859945"
"clip_a2ae92987.wav","17","0.2348538247432248"
"clip_f135442dc.wav","2","0.4281374682721734"
"clip_2a5329907.wav","22","0.2745622503000781"
"clip_4f0b3afd5.wav","20","0.4851998744201688"
"clip_b304be37e.wav","5","0.4855573436106422"
"clip_cfe8fc3a9.wav","6","0.4939597292815798"
"clip_5b86288ea.wav","1","0.42659075631630494"
"clip_8a1f59905.wav","27","0.49724885435019234"
"clip_bac3ea190.wav","20","0.33487691476747805"
"clip_51a85f93d.wav","9","0.2691387126681947"
"clip_405832fda.wav","1","0.17428624490047978"
"clip_ec30b1309.wav","15","0.32299779352094926"
"clip_a2e5004a7.wav","7","0.2293427301726749"
"clip_b3f453e62.wav","1","0.22460873894185931"
"clip_61edef245.wav","20","0.3381435456408953"
"clip_c41404c76.wav","19","0.3982435643394233"
"clip_ea7256ef6.wav","1","0.31863373645064025"
"clip_777d18aec.wav","2","0.3800876693847702"
"clip_cb32e0027.wav","20","0.2917557713088649"
"clip_31f690196.wav","15","0.28168808582526955"
"clip_3151cb758.wav","20","0.2955620147791483"
"clip_2dcb149e8.wav","2","0.43568871973499723"
"clip_88246a4d7.wav","2","0.48055992489504645"
"clip_c4a09e56d.wav","29","0.473227535355647"
"clip_cdf03e25b.wav","13","0.37498999184827764"
"clip_aac159a80.wav","7","0.3320139139135857"
"clip_5f4fbd671.wav","24","0.4477743559523062"
"clip_a7007c111.wav","20","0.3361803722282504"
"clip_7aa58a98f.wav","16","0.3360388542152069"
"clip_55bdf7d5c.wav","25","0.4177933268514467"
"clip_54c7ec7f6.wav","16","0.2008018730054219"
"clip_b5cb25db3.wav","10","0.4354384497950016"
"clip_dc74b5902.wav","3","0.31176891848285515"
"clip_3c2122bab.wav","30","0.39363091384217314"
"clip_0f513405d.wav","9","0.4748027232276344"
"clip_619f06c4d.wav","1","0.3483872960526877"
"clip_984e8b7a1.wav","25","0.4161744272854807"
"clip_53e4547de.wav","9","0.302963537665691"
"clip_c7d5df11c.wav","9","0.302963537665691"
"clip_d85cb0e40.wav","15","0.18512810053087733"
"clip_0e7bdf905.wav","15","0.44973657952150387"
"clip_2cb9eafd6.wav","29","0.3646196935845571"
"clip_5058c4a94.wav","20","0.3082018713656236"
"clip_5f0e7b8e6.wav","1","0.3323703173542902"
"clip_1fcbc2f29.wav","30","0.4476483995547097"
"clip_877ac0c2b.wav","19","0.3147873209244489"
"clip_aa7434584.wav","22","0.20125220976950914"
"clip_8920cb714.wav","17","0.2464296127171289"
"clip_fc3100186.wav","16","0.39842381768601925"
"clip_7fe89cde5.wav","9","0.4902545448285944"
"clip_4bfd3d91b.wav","10","0.27122883517541674"
"clip_20c9cd4be.wav","1","0.33844245429804587"
"clip_f7dbadf52.wav","10","0.33176086219974094"
"clip_6fc418644.wav","7","0.4973290028837792"
"clip_fb1132ffa.wav","15","0.4462560652970577"
"clip_c9050d5b7.wav","22","0.18665798623916946"
"clip_d418af229.wav","0","0.4500167399002433"
"clip_92533c884.wav","2","0.40301998378591"
"clip_32c352932.wav","16","0.18471344790845992"
"clip_916649575.wav","2","0.4334712218249282"
"clip_57f5afc58.wav","0","0.48874064461122446"
"clip_a5234be36.wav","25","0.4416315513197095"
"clip_abac6e621.wav","26","0.23625863136301511"
"clip_b599bd98c.wav","26","0.4853075850726487"
"clip_7c33076be.wav","20","0.4773158649574458"
"clip_949b1ddf5.wav","5","0.49648500953918157"
"clip_12ce857bb.wav","2","0.3676569023207984"
"clip_659f2f409.wav","27","0.44068429839174356"
"clip_3ab6b585a.wav","1","0.28515725214006266"
"clip_2af08f957.wav","16","0.49262039294235505"
"clip_2566d539d.wav","20","0.287199785004716"
"clip_0d5c02cf3.wav","0","0.3679383865386789"
"clip_ce666279c.wav","21","0.41014524142712255"
"clip_410d9df17.wav","1","0.30019203243203096"
"clip_fd5fd0295.wav","6","0.4072638709613216"
"clip_bff16f166.wav","22","0.25871631545462415"
"clip_0cc04dbb3.wav","10","0.4306076591276588"
"clip_18e84303a.wav","20","0.4366435565520266"
"clip_16ccfd688.wav","20","0.3190964145276082"
"clip_12330c399.wav","8","0.42675392580204513"
"clip_1390c8f2e.wav","25","0.42673927462024613"
"clip_3fe404726.wav","16","0.2929010230786074"
"clip_e0a997ef1.wav","16","0.2929010230786074"
"clip_5f4cac338.wav","29","0.406961616040117"
"clip_78d949156.wav","21","0.3260739059449677"
"clip_f6ee9076c.wav","0","0.36327222084211086"
"clip_3afe3321d.wav","9","0.22629233864260787"
"clip_4a445f92f.wav","29","0.3834856112613723"
"clip_ff1a9f03d.wav","25","0.37813512938131777"
"clip_9b3813e3b.wav","6","0.42773721162357836"
"clip_df924f55a.wav","1","0.3527884101322985"
"clip_dadffdd0d.wav","1","0.39311489559185236"
"clip_6fcd68a32.wav","27","0.4656749387416104"
"clip_d95ac350a.wav","1","0.3463826529486477"
"clip_fa4a8b264.wav","11","0.3308983148655458"
"clip_9dd7d993f.wav","29","0.2917760835348678"
"clip_8d007409c.wav","1","0.45315034353076605"
"clip_736223136.wav","2","0.4199416350087733"
"clip_9e8e91f54.wav","25","0.47023136951593103"
"clip_4d877af77.wav","16","0.26165354307623573"
"clip_bfc6b521d.wav","16","0.26165354307623573"
"clip_d4a8e1627.wav","25","0.49392628396769034"
"clip_5ad68284b.wav","4","0.3699940267628395"
"clip_0eb2e482c.wav","1","0.20504084225560146"
"clip_5329b9970.wav","20","0.25244463778014276"
"clip_5cdba66e5.wav","20","0.37454645002784975"
"clip_4de15219d.wav","20","0.28466640256043857"
"clip_c63e9fd5a.wav","15","0.3128572428789774"
"clip_9da404704.wav","20","0.23353948496492444"
"clip_b2e1e0a8e.wav","20","0.4357077295099428"
"clip_a2c7b4a21.wav","22","0.40848672653875406"
"clip_0033aedac.wav","14","0.44970012430996753"
"clip_7ebe535df.wav","16","0.30604346377033315"
"clip_c891fc437.wav","9","0.24361640617700953"
"clip_66cf06fb4.wav","14","0.4909137559529124"
"clip_312eb7107.wav","9","0.36749372263220387"
"clip_27e6f37fb.wav","22","0.4718249314227406"
"clip_b992038fd.wav","1","0.32541865529006453"
"clip_8d729cfe0.wav","16","0.3834980459558261"
"clip_936920c4e.wav","30","0.4978752102804468"
"clip_fbb7f7e8a.wav","16","0.3834980459558261"
"clip_282cd8cd5.wav","11","0.32832559210891693"
"clip_a2ec76b1b.wav","19","0.3556013127795571"
"clip_9791ac558.wav","30","0.442708537379819"
"clip_a83649260.wav","2","0.33607282592447457"
"clip_4b7ab0332.wav","14","0.499644166786455"
"clip_efc300400.wav","1","0.3063681906837519"
"clip_5d8a5e78f.wav","14","0.44318757089234817"
"clip_cfff24a82.wav","7","0.4958452703345264"
"clip_98e9a2f6b.wav","1","0.3897640302067595"
"clip_aeacdb64a.wav","7","0.215206217000011"
"clip_82a4db01a.wav","28","0.3488147459529292"
"clip_2b3e50701.wav","29","0.36771037651333405"
"clip_e246c0335.wav","4","0.3691301920786833"
"clip_13be60f70.wav","1","0.354418963565901"
"clip_6284c1b6a.wav","22","0.3798693380075707"
"clip_2c2790771.wav","1","0.4365253104941704"
"clip_71e13641b.wav","25","0.24962007000507547"
"clip_03602cf3f.wav","9","0.48978255357909845"
"clip_7512b3ddc.wav","0","0.17380385916147442"
"clip_9748161a4.wav","0","0.17380385916147442"
"clip_5a36b1550.wav","29","0.20879538453109503"
"clip_de8cd6751.wav","7","0.16647472748495248"
"clip_ce7f854ec.wav","1","0.38610208308545174"
"clip_6a5387ad2.wav","30","0.41160249231700347"
"clip_37fb10743.wav","1","0.2761372848256042"
"clip_ac6a08967.wav","1","0.2761372848256042"
"clip_bd0d75087.wav","8","0.42629651731122153"
"clip_d20890750.wav","20","0.3804480544779922"
"clip_ea145bbe1.wav","20","0.48798917154326926"
"clip_f0c7ce9b4.wav","9","0.46325357100207"
"clip_36c90f80e.wav","22","0.4348723945809131"
"clip_cc437d448.wav","1","0.2501261542951261"
"clip_8eb7d1671.wav","4","0.4108279658760328"
"clip_72c6d4cb8.wav","6","0.39196076536232843"
"clip_fb60a741e.wav","9","0.4979984389308505"
"clip_e3b32b965.wav","20","0.4095280882865556"
"clip_9c9360a2f.wav","16","0.41328006230008285"
"clip_587bae672.wav","22","0.30595504121168254"
"clip_09eaa55f9.wav","2","0.15762842619374207"
"clip_8de8f6f61.wav","16","0.2563124868018216"
"clip_33e80e24a.wav","20","0.403015179441952"
"clip_0f0587667.wav","1","0.3278757966965319"
"clip_65734e35c.wav","15","0.432483519053774"
"clip_e3baa151e.wav","7","0.4721251551006053"
"clip_ac5c7e4c2.wav","16","0.33933833941557534"
"clip_81e9be8aa.wav","16","0.33933833941557534"
"clip_22caab687.wav","1","0.21865401785614638"
"clip_e5f124845.wav","25","0.4061462410695236"
"clip_8745c3c07.wav","1","0.3538503966657325"
"clip_3c5bd8546.wav","10","0.29781423697464393"
"clip_3def27760.wav","14","0.43522131958701155"
"clip_47645b1e2.wav","17","0.1689762047049859"
"clip_220d44344.wav","30","0.423117031410534"
"clip_f37c4e9e2.wav","1","0.3626515786305236"
"clip_7ef85df7c.wav","6","0.2625930929380825"
"clip_c97e08377.wav","1","0.29197803055295496"
"clip_909d20a71.wav","25","0.4821296318222591"
"clip_35074cf3a.wav","16","0.39637481537719715"
"clip_4e418417d.wav","20","0.3998196895723463"
"clip_e5ecff3b4.wav","6","0.49596634108727244"
"clip_8f89287c7.wav","0","0.12160032828504044"
"clip_39e9f4ecd.wav","21","0.4217203522281657"
"clip_e4030d395.wav","30","0.48568748190979166"
"clip_30f7d1b47.wav","15","0.43101871999826513"
"clip_48bfe307d.wav","9","0.412710536478132"
"clip_27b8de84d.wav","1","0.4259281407679694"
"clip_54f11e1de.wav","4","0.4161145004762295"
"clip_770b1c09a.wav","6","0.26997425082022547"
"clip_8e23bd497.wav","10","0.4816569648743074"
"clip_841dcba5c.wav","28","0.4693418193025896"
"clip_c4d4e46fe.wav","7","0.29320062029758603"
"clip_30c6c0480.wav","27","0.417807272440976"
"clip_dcd42abbd.wav","20","0.18993091011104687"
"clip_268003f61.wav","7","0.4346408314299129"
"clip_e86195c10.wav","7","0.3211957536179328"
"clip_e06fa70a5.wav","7","0.39538942966713164"
"clip_87619da99.wav","9","0.42627822304198876"
"clip_9f4dc7a74.wav","1","0.4898736451920144"
"clip_8452338d9.wav","30","0.3236070439619072"
"clip_8bede900f.wav","15","0.36664166958963407"
"clip_190e34b15.wav","25","0.25320154457198996"
"clip_0f13c0a23.wav","27","0.34479605909395705"
"clip_d13ed5430.wav","22","0.35790668375899887"
"clip_2d8df21bd.wav","16","0.18822106662698732"
"clip_dcd0564ed.wav","16","0.3338135293994111"
"clip_a57fc8507.wav","20","0.25212566519729585"
"clip_5ecdc3829.wav","1","0.2737668782720864"
"clip_5bf4f0b32.wav","16","0.30330864252071815"
"clip_7c28131e4.wav","16","0.30330864252071815"
"clip_4bb9e02c2.wav","29","0.4662639684623968"
"clip_3d6b37d8e.wav","9","0.24081975460295704"
"clip_8f8080857.wav","9","0.24081975460295704"
"clip_1664678c6.wav","9","0.47603368760846704"
"clip_e7271fe99.wav","29","0.44957877119589507"
"clip_17fe2b127.wav","11","0.34934915040990583"
"clip_e49aeb4f6.wav","25","0.16905097389430335"
"clip_f5fc5f866.wav","15","0.4540400564638142"
"clip_4bcc9d989.wav","1","0.27763277447371215"
"clip_03cbbd7dc.wav","11","0.4720427658750747"
"clip_9af1e1f6a.wav","5","0.291449589857234"
"clip_1aea45fa1.wav","20","0.4243187909617127"
"clip_c2cf47a92.wav","14","0.37527628514462535"
"clip_f9a36e5a5.wav","7","0.4231682810264646"
"clip_e7b1a71c7.wav","16","0.16640599743970816"
"clip_63d9394e4.wav","3","0.48078362620256637"
"clip_94f9b284f.wav","19","0.47965518146744823"
"clip_4dcd9488f.wav","22","0.31417624797007687"
"clip_a31992859.wav","16","0.3504257638262629"
"clip_d2425f739.wav","16","0.3504257638262629"
"clip_c06c29597.wav","22","0.2899277122089199"
"clip_6628296d3.wav","17","0.46955447710382037"
"clip_770bd8eae.wav","22","0.26007485546530373"
"clip_71e80defd.wav","22","0.24264349442798974"
"clip_3972f57be.wav","7","0.18132695622245376"
"clip_aec083967.wav","9","0.20501547222675462"
"clip_9bbfb4579.wav","15","0.35636482979731626"
"clip_2f0ab4d71.wav","22","0.2584732145531832"
"clip_e66cf7cb4.wav","14","0.4415837508089722"
"clip_e8604b52e.wav","25","0.2089462247276392"
"clip_50f455324.wav","22","0.3283924491137104"
"clip_c0086bd7a.wav","16","0.2710893864875837"
"clip_42abde441.wav","24","0.37950615328862974"
"clip_39c620a7e.wav","13","0.4067350235827003"
"clip_1d78f2aa3.wav","20","0.3441198406204675"
"clip_18f3ad603.wav","0","0.3299007294806781"
"clip_15a792051.wav","13","0.4873057705866888"
"clip_12b67d6ab.wav","20","0.3187539408151165"
"clip_10b6b74c0.wav","12","0.41783396958224023"
"clip_1efe904e8.wav","4","0.4678117390163416"
"clip_dc323579e.wav","20","0.2633390494106609"
"clip_05811924b.wav","6","0.4384795308422863"
"clip_af4bb0b32.wav","11","0.4667742770909267"
"clip_fc75e6ff5.wav","4","0.48923729264324134"
"clip_a6a80f697.wav","2","0.29343419423225914"
"clip_35fda98ef.wav","1","0.19378726177923228"
"clip_f3bc79dbf.wav","20","0.4817915714356354"
"clip_7b4b939f0.wav","2","0.3681351148577083"
"clip_90c950460.wav","14","0.47369622183125537"
"clip_8572b784a.wav","20","0.43874263658129037"
"clip_369b5c0f5.wav","0","0.47738084973480666"
"clip_b20d05433.wav","20","0.24442159815300124"
"clip_f27629be8.wav","25","0.2508162433641861"
"clip_3eed020f6.wav","19","0.4997704546631919"
"clip_b5437e660.wav","30","0.4453532543690741"
"clip_11f3af7c5.wav","10","0.36947904251606994"
"clip_c57e8291d.wav","29","0.3554187393229635"
"clip_ef00a0045.wav","27","0.40315318300072595"
"clip_7c72c7302.wav","1","0.31952548124081964"
"clip_5a92ad495.wav","4","0.23305234695832755"
"clip_5f0da8708.wav","9","0.246669384399238"
"clip_35f5af4b0.wav","11","0.46651972036194145"
"clip_47a1b5417.wav","13","0.4998610203349839"
"clip_02b6ac07a.wav","7","0.47141339090962137"
"clip_b339c0df5.wav","0","0.4976922043590731"
"clip_766bc41b1.wav","7","0.3349457446770899"
"clip_8f8803571.wav","16","0.46767747013644095"
"clip_1e0be236b.wav","6","0.2076972825606991"
"clip_c9f68fb7b.wav","6","0.2076972825606991"
"clip_c984b7abc.wav","14","0.32783561891409146"
"clip_802dece20.wav","16","0.39275927304511743"
"clip_769ecbde2.wav","9","0.42276248960553725"
"clip_5926d8784.wav","27","0.4694020252613951"
